"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11559","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14656","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","19433","GNB 메뉴별 화면 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17313","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15519","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14775","상품 > 상품문의 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","878","방송 알림 설정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","851","거래 증빙 서류 신청/조회 확인","","2026-07-13","passed","2026-07-13","","","",""
"","845","알파포인트 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14963","상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15192","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15029","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12200","ON AIR > VOD 영상 재생 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15874","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","834","이용권등록 확인","","2026-07-13","passed","2026-07-13","","","",""
"","795","선물 메시지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17605","카테고리 정상 노출 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","48008","일반 계정 로그인 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1549","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","853","잔액형 상품권 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15854","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","777","문의 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","762","연락처 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1410","취소/교환/반품 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
